Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-12,24.76143646240234,24.76143646240234,24.76143646240234,24.761436462402344,300,0.0,0
2020-11-13,24.816031612110724,24.82595825195312,24.816031612110724,24.825958251953125,1500,0.0,0
2020-11-16,24.82595825195312,24.835884891795523,24.82595825195312,24.825958251953125,5200,0.0,0
2020-11-17,24.8259557821971,24.8259557821971,24.81602914334223,24.82099151611328,2600,0.0,0
2020-11-18,24.844819761828596,24.86566513936595,24.826952565841307,24.845813751220703,27900,0.0,0
2020-11-19,24.845813751220703,24.845813751220703,24.845813751220703,24.845813751220703,1500,0.0,0
2020-11-20,24.845812953095546,24.85573959350586,24.845812953095546,24.85573959350586,4800,0.0,0
2020-11-23,24.85573959350586,24.85573959350586,24.85573959350586,24.85573959350586,0,0.0,0
2020-11-24,24.864672244555997,24.864672244555997,24.85573959350586,24.85573959350586,800,0.0,0
2020-11-25,24.865665435791016,24.865665435791016,24.865665435791016,24.865665435791016,200,0.0,0
2020-11-27,24.865665435791016,24.865665435791016,24.865665435791016,24.865665435791016,300,0.0,0
2020-11-30,24.865665435791016,24.865665435791016,24.855740688256642,24.865665435791016,2700,0.0,0
2020-12-01,24.876589581050176,24.876589581050176,24.872615814208984,24.872615814208984,300,0.022,0
2020-12-02,24.85771752695124,24.869638829303046,24.85771752695124,24.867652893066406,2400,0.0,0
2020-12-03,24.877588272094727,24.877588272094727,24.877588272094727,24.877588272094727,500,0.0,0
2020-12-04,24.88751983642578,24.88751983642578,24.886526868383022,24.88751983642578,800,0.0,0
2020-12-07,24.895467371144235,24.897453307078617,24.89248657226563,24.892486572265625,600,0.0,0
2020-12-08,24.88751983642578,24.895469265699372,24.88751983642578,24.88751983642578,3000,0.0,0
2020-12-09,24.897455215454105,24.897455215454105,24.897455215454105,24.8974552154541,100,0.0,0
2020-12-10,24.897455215454105,24.897455215454105,24.897455215454105,24.8974552154541,200,0.0,0
2020-12-11,24.905404644732062,24.905404644732062,24.897455215454105,24.8974552154541,800,0.0,0
2020-12-14,24.897455215454105,24.897455215454105,24.897455215454105,24.8974552154541,1100,0.0,0
2020-12-15,24.897455215454105,24.897455215454105,24.897455215454105,24.8974552154541,1900,0.0,0
2020-12-16,24.90739250183106,24.90739250183106,24.90739250183106,24.907392501831055,100,0.0,0
2020-12-17,24.90739250183106,24.92726323409273,24.90739250183106,24.907392501831055,1500,0.0,0
2020-12-18,24.907392514723394,24.917327880859375,24.907392514723394,24.917327880859375,3000,0.0,0
2020-12-21,24.917327867961895,24.917327867961895,24.90739250183106,24.907392501831055,2700,0.0,0
2020-12-22,24.917327880859375,24.917327880859375,24.917327880859375,24.917327880859375,1300,0.0,0
2020-12-23,24.917325987158165,24.927261352539062,24.917325987158165,24.927261352539062,1800,0.0,0
2020-12-24,24.927261352539062,24.927261352539062,24.927261352539062,24.927261352539062,1200,0.0,0
2020-12-28,24.917325987158165,24.927261352539062,24.917325987158165,24.927261352539062,700,0.0,0
2020-12-29,24.92825552192546,24.92825552192546,24.925271987915036,24.92527198791504,900,0.023,0
2020-12-30,24.92029996420633,24.934221859095377,24.92029996420633,24.93024444580078,2400,0.0,0
2020-12-31,24.93024444580078,24.93024444580078,24.93024444580078,24.93024444580078,100,0.0,0
2021-01-04,24.925271987915036,24.930243280121854,24.925271987915036,24.92527198791504,3700,0.0,0
2021-01-05,24.940189361572266,24.94217901661216,24.93024487980469,24.940189361572266,2300,0.0,0
2021-01-06,24.940186288251095,24.950130768793233,24.935214996337887,24.93521499633789,600,0.0,0
2021-01-07,24.935214996337887,24.935214996337887,24.935214996337887,24.93521499633789,400,0.0,0
2021-01-08,24.940188927395234,24.940188927395234,24.93024444580078,24.93024444580078,5300,0.0,0
2021-01-11,24.930242232051512,24.96007567418573,24.930242232051512,24.945158004760742,2000,0.0,0
2021-01-12,24.970021767120087,24.970021767120087,24.9600772857666,24.9600772857666,800,0.0,0
2021-01-13,24.95013427734375,24.95013427734375,24.95013427734375,24.95013427734375,100,0.0,0
2021-01-14,24.96504783630371,24.96504783630371,24.96504783630371,24.96504783630371,200,0.0,0
2021-01-15,24.999853441594816,24.999853441594816,24.98493766784668,24.98493766784668,2400,0.0,0
2021-01-19,25.019742531381283,25.019742531381283,25.008804170796076,25.009798049926758,2800,0.0,0
2021-01-20,25.009798049926758,25.009798049926758,25.009798049926758,25.009798049926758,100,0.0,0
2021-01-21,25.013775463165388,25.013775463165388,24.999853568472233,25.009798049926758,3600,0.0,0
2021-01-22,25.019742965698242,25.02968744732539,25.019742965698242,25.019742965698242,1600,0.0,0
2021-01-25,25.0147705078125,25.0147705078125,25.0147705078125,25.0147705078125,100,0.0,0
2021-01-26,25.017756383138067,25.024717330932617,25.017756383138067,25.024717330932617,500,0.0,0
2021-01-27,24.999853568472233,25.009798049926758,24.999853568472233,25.009798049926758,500,0.0,0
2021-01-28,25.009798049926758,25.009798049926758,25.009798049926758,25.009798049926758,200,0.0,0
2021-01-29,25.019743273656,25.019743273656,25.004827499389652,25.00482749938965,3100,0.0,0
2021-02-01,25.021746326587294,25.021746326587294,25.01179313659668,25.01179313659668,1300,0.022,0
2021-02-02,25.01179313659668,25.01179313659668,25.01179313659668,25.01179313659668,1700,0.0,0
2021-02-03,25.081468035832472,25.280526160905286,25.00184440612793,25.00184440612793,1200,0.0,0
2021-02-04,24.723158220376376,25.03169951657791,24.723158220376376,25.01179313659668,10200,0.0,0
2021-02-05,25.02075283957514,25.021747589111328,25.02075283957514,25.021747589111328,1800,0.0,0
2021-02-08,25.02771988308242,25.031700779604154,25.021747589111328,25.021747589111328,2600,0.0,0
2021-02-09,25.01179313659668,25.01179313659668,25.01179313659668,25.01179313659668,1000,0.0,0
2021-02-10,25.0048229160094,25.01676750183106,25.0048229160094,25.016767501831055,700,0.0,0
2021-02-11,25.021746326587294,25.021746326587294,25.01179313659668,25.01179313659668,1300,0.0,0
2021-02-12,25.011795698761055,25.011795698761055,25.00184440612793,25.00184440612793,500,0.0,0
2021-02-16,25.011795698761055,25.011795698761055,25.00184440612793,25.00184440612793,300,0.0,0
2021-02-17,25.021746326587294,25.021746326587294,25.01179313659668,25.01179313659668,400,0.0,0
2021-02-18,25.021746326587294,25.021746326587294,25.01179313659668,25.01179313659668,200,0.0,0
2021-02-19,25.01179313659668,25.01179313659668,25.01179313659668,25.01179313659668,100,0.0,0
2021-02-22,24.971982955932617,24.971982955932617,24.971982955932617,24.971982955932617,600,0.0,0
2021-02-23,24.942122768236118,24.962029148267785,24.942122768236118,24.952075958251953,500,0.0,0
2021-02-24,24.962029148267785,24.962029148267785,24.951081208763433,24.952075958251953,1600,0.0,0
2021-02-25,24.952072779923995,24.962025968672016,24.952072779923995,24.957050323486328,400,0.0,0
2021-02-26,24.952075958251953,24.95506210509439,24.942122768236118,24.952075958251953,1000,0.0,0
2021-03-01,24.95207405090332,24.95506258172113,24.94311035834233,24.95207405090332,800,0.02,0
2021-03-02,24.95705795288086,24.95705795288086,24.95705795288086,24.95705795288086,200,0.0,0
2021-03-03,24.975982289483074,24.975982289483074,24.97199821472168,24.97199821472168,300,0.0,0
2021-03-04,24.99191808710641,24.99191808710641,24.981956951213736,24.986936569213867,600,0.0,0
2021-03-05,25.001881608034317,25.001881608034317,24.9819593343485,24.991920471191406,3700,0.0,0
2021-03-08,25.00187924580273,25.00187924580273,24.967016220092773,24.967016220092773,13000,0.0,0
2021-03-09,24.9620370778719,24.97199821472168,24.952075941022127,24.97199821472168,12500,0.0,0
2021-03-10,24.9919171479847,24.9919171479847,24.976976394653324,24.97697639465332,1900,0.0,0
2021-03-11,24.991921433857463,24.991921433857463,24.98196029663086,24.98196029663086,600,0.0,0
2021-03-12,24.97797622171875,24.98196029663086,24.97797622171875,24.98196029663086,700,0.0,0
2021-03-15,24.991920471191406,24.991920471191406,24.991920471191406,24.991920471191406,100,0.0,0
2021-03-16,24.98196029663086,24.98196029663086,24.98196029663086,24.98196029663086,0,0.0,0
2021-03-17,24.991920471191406,24.991920471191406,24.991920471191406,24.991920471191406,0,0.0,0
2021-03-18,24.9819593343485,24.991920471191406,24.9819593343485,24.991920471191406,200,0.0,0
2021-03-19,24.991920471191406,24.991920471191406,24.991920471191406,24.991920471191406,600,0.0,0
2021-03-22,24.98196029663086,24.98196029663086,24.98196029663086,24.98196029663086,200,0.0,0
2021-03-23,24.97199726928515,24.99191954223045,24.9620361328125,24.9620361328125,15000,0.0,0
2021-03-24,24.97199726928515,24.97199726928515,24.9620361328125,24.9620361328125,500,0.0,0
2021-03-25,24.9620361328125,24.9620361328125,24.9620361328125,24.9620361328125,100,0.0,0
2021-03-26,24.9620361328125,24.9620361328125,24.9620361328125,24.9620361328125,100,0.0,0
2021-03-29,24.95207405090332,24.95207405090332,24.95207405090332,24.95207405090332,500,0.0,0
2021-03-30,24.95207499633985,24.97199726928515,24.95207499633985,24.9620361328125,15500,0.0,0
2021-03-31,24.966026306152344,24.966026306152344,24.966026306152344,24.966026306152344,100,0.024,0
2021-04-01,24.966026306152344,24.966026306152344,24.966026306152344,24.966026306152344,100,0.0,0
2021-04-05,24.966026306152344,24.966026306152344,24.966026306152344,24.966026306152344,100,0.0,0
2021-04-06,24.975993626053402,24.98097991943359,24.975993626053402,24.980979919433594,5200,0.0,0
2021-04-07,24.98596670345739,24.98596670345739,24.975996017456055,24.975996017456055,800,0.0,0
2021-04-08,24.98596670345739,24.98596670345739,24.975996017456055,24.975996017456055,200,0.0,0
2021-04-09,24.98596670345739,24.98596670345739,24.975996017456055,24.975996017456055,100,0.0,0
2021-04-12,24.975996017456055,24.975996017456055,24.975996017456055,24.975996017456055,100,0.0,0
2021-04-13,24.97599509006962,24.97599509006962,24.95605562052123,24.966026306152344,4000,0.0,0
2021-04-14,24.97599509006962,24.97599509006962,24.966026306152344,24.966026306152344,200,0.0,0
2021-04-15,24.966027233168624,24.975996017456055,24.966027233168624,24.975996017456055,900,0.0,0
2021-04-16,24.977990915341884,24.98596670345739,24.975996017456055,24.975996017456055,2300,0.0,0
2021-04-19,24.975996017456055,24.975996017456055,24.975996017456055,24.975996017456055,100,0.0,0
2021-04-20,24.979985813227714,24.98596670345739,24.966027233168624,24.975996017456055,1300,0.0,0
2021-04-21,24.968019302250266,24.968019302250266,24.966026306152344,24.966026306152344,100,0.0,0
2021-04-22,24.97599509006962,24.97599509006962,24.966026306152344,24.966026306152344,200,0.0,0
2021-04-23,24.97599459999072,24.97599459999072,24.969015310357275,24.971010208129883,200,0.0,0
2021-04-26,24.9660267905954,24.9660267905954,24.961040496826175,24.961040496826172,200,0.0,0
2021-04-27,24.961040496826175,24.9660267905954,24.961040496826175,24.961040496826172,1400,0.0,0
2021-04-28,24.95605562052123,25.05077428144604,24.94608493489012,24.966026306152344,8200,0.0,0
2021-04-29,24.97599509006962,24.97599509006962,24.966026306152344,24.966026306152344,600,0.0,0
2021-04-30,24.966026306152344,24.966026306152344,24.966026306152344,24.966026306152344,100,0.0,0
2021-05-03,24.95803833007813,24.95803833007813,24.95803833007813,24.958038330078125,300,0.027,0
2021-05-04,24.982992464546257,24.982992464546257,24.9730110168457,24.973011016845703,2000,0.0,0
2021-05-05,24.961033543900573,24.96303059502935,24.923104802586327,24.938077926635742,37500,0.0,0
2021-05-06,24.953050613403317,24.953050613403317,24.953050613403317,24.95305061340332,800,0.0,0
2021-05-07,24.943069458007812,24.943069458007812,24.943069458007812,24.943069458007812,800,0.0,0
2021-05-10,24.964027435101986,24.964027435101986,24.963029861450195,24.963029861450195,100,0.0,0
2021-05-11,24.97301130926763,24.97301130926763,24.963029861450195,24.963029861450195,200,0.0,0
2021-05-12,24.973013510798044,24.973013510798044,24.952053039663586,24.95305061340332,1800,0.0,0
2021-05-13,24.973011453774177,25.15267370799459,24.95803833007813,24.958038330078125,300,0.0,0
2021-05-14,24.973011453774177,24.973011453774177,24.95803833007813,24.958038330078125,300,0.0,0
2021-05-17,24.95803833007813,24.95803833007813,24.95803833007813,24.958038330078125,100,0.0,0
2021-05-18,24.973011453774177,24.973011453774177,24.95803833007813,24.958038330078125,500,0.0,0
2021-05-19,24.95803833007813,24.973011453774177,24.9430671101486,24.958038330078125,7600,0.0,0
2021-05-20,24.95304826571948,24.968019485473633,24.95304826571948,24.968019485473633,1200,0.0,0
2021-05-21,24.968019485473633,24.968019485473633,24.968019485473633,24.968019485473633,100,0.0,0
2021-05-24,24.954045899958103,24.97101417081171,24.863217200033766,24.96602439880371,3400,0.0,0
2021-05-25,24.954045695084698,24.9730110168457,24.95304812144459,24.973011016845703,9300,0.0,0
2021-05-26,24.968019485473633,24.968019485473633,24.968019485473633,24.968019485473633,100,0.0,0
2021-05-27,24.982992608994284,24.982992608994284,24.95304826571948,24.968019485473633,1400,0.0,0
2021-05-28,24.96801977795332,24.973011453774177,24.95803833007813,24.958038330078125,3400,0.0,0
2021-06-01,24.97702173606357,24.97702173606357,24.947048623965905,24.9620361328125,10400,0.024,0
2021-06-02,24.974025726318356,24.974025726318356,24.974025726318356,24.97402572631836,2000,0.0,0
2021-06-03,24.987014336488297,24.987014336488297,24.972028732299805,24.972028732299805,100,0.0,0
2021-06-04,24.987014336488297,24.987014336488297,24.972028732299805,24.972028732299805,200,0.0,0
2021-06-07,24.972028732299805,24.972028732299805,24.972028732299805,24.972028732299805,100,0.0,0
2021-06-08,24.987014336488297,24.987014336488297,24.972028732299805,24.972028732299805,100,0.0,0
2021-06-09,24.98701286315918,24.98701286315918,24.98701286315918,24.98701286315918,100,0.0,0
2021-06-10,24.997005026665445,24.997005026665445,24.982017517089844,24.982017517089844,600,0.0,0
2021-06-11,24.98701286315918,24.98701286315918,24.98701286315918,24.98701286315918,100,0.0,0
2021-06-14,24.983016829317577,24.98701286315918,24.983016829317577,24.98701286315918,200,0.0,0
2021-06-15,24.98701286315918,24.98701286315918,24.98701286315918,24.98701286315918,100,0.0,0
2021-06-16,24.99700468088314,24.99700468088314,24.992008209228512,24.992008209228516,100,0.0,0
2021-06-17,24.99700468088314,24.99700468088314,24.992008209228512,24.992008209228516,200,0.0,0
2021-06-18,25.006995809173986,25.016986846923828,25.006995809173986,25.016986846923828,600,0.0,0
2021-06-21,25.00699459256162,25.00699459256162,24.99700355529785,24.99700355529785,1000,0.0,0
2021-06-22,24.98701329780163,25.00699537295275,24.98701329780163,25.001998901367188,2200,0.0,0
2021-06-23,24.977022950961725,25.01698710236916,24.977022950961725,24.982017517089844,1800,0.0,0
2021-06-24,24.99700355529785,24.99700355529785,24.99700355529785,24.99700355529785,1200,0.0,0
2021-06-25,25.003998216723136,25.016986756310448,24.992008209228512,24.992008209228516,1200,0.0,0
2021-06-28,25.01698562982539,25.01698562982539,24.98701251803408,24.99700355529785,1400,0.0,0
2021-06-29,25.01698562982539,25.01698562982539,24.99700355529785,24.99700355529785,2800,0.0,0
2021-06-30,25.01698641052831,25.01698641052831,24.98701329780163,25.001998901367188,3100,0.0,0
2021-07-01,24.9950008392334,24.9950008392334,24.9950008392334,24.9950008392334,100,0.023,0
2021-07-02,24.979999542236328,25.0,24.979999542236328,25.0,500,0.0,0
2021-07-06,25.0049991607666,25.0049991607666,25.0049991607666,25.0049991607666,400,0.0,0
2021-07-07,25.0,25.0049991607666,25.0,25.0049991607666,100,0.0,0
2021-07-08,25.0049991607666,25.0049991607666,25.0049991607666,25.0049991607666,100,0.0,0
2021-07-09,24.989999771118164,25.0049991607666,24.989999771118164,25.0049991607666,600,0.0,0
2021-07-12,25.0049991607666,25.0049991607666,25.0049991607666,25.0049991607666,100,0.0,0
2021-07-13,25.010000228881836,25.010000228881836,25.0,25.0,2200,0.0,0
2021-07-14,25.010000228881836,25.010000228881836,25.010000228881836,25.010000228881836,400,0.0,0
2021-07-15,25.010000228881836,25.010000228881836,25.010000228881836,25.010000228881836,600,0.0,0
2021-07-16,25.013999938964844,25.013999938964844,25.010000228881836,25.010000228881836,1000,0.0,0
2021-07-19,25.0,25.020000457763672,25.0,25.014999389648438,3100,0.0,0
2021-07-20,25.020999908447266,25.020999908447266,25.014999389648438,25.014999389648438,1300,0.0,0
2021-07-21,25.018999099731445,25.018999099731445,25.0,25.014999389648438,1400,0.0,0
2021-07-22,25.020000457763672,25.020000457763672,25.020000457763672,25.020000457763672,600,0.0,0
2021-07-23,25.020000457763672,25.020000457763672,25.020000457763672,25.020000457763672,600,0.0,0
2021-07-26,25.020000457763672,25.020000457763672,25.020000457763672,25.020000457763672,500,0.0,0
2021-07-27,25.030000686645508,25.030000686645508,24.989999771118164,25.020000457763672,1600,0.0,0
2021-07-28,25.01799964904785,25.020000457763672,25.01799964904785,25.020000457763672,900,0.0,0
2021-07-29,25.020000457763672,25.024999618530273,25.020000457763672,25.024999618530273,600,0.0,0
2021-07-30,25.024999618530273,25.024999618530273,25.024999618530273,25.024999618530273,200,0.0,0
2021-08-02,25.0,25.0,25.0,25.0,100,0.0,0
2021-08-03,25.0049991607666,25.0049991607666,25.0049991607666,25.0049991607666,100,0.0,0
2021-08-04,25.0049991607666,25.0049991607666,24.989999771118164,25.0049991607666,300,0.0,0
2021-08-05,25.010000228881836,25.010000228881836,25.010000228881836,25.010000228881836,100,0.0,0
2021-08-06,25.0,25.010000228881836,25.0,25.010000228881836,500,0.0,0
2021-08-09,25.0,25.010000228881836,25.0,25.010000228881836,1300,0.0,0
2021-08-10,25.010000228881836,25.010000228881836,25.010000228881836,25.010000228881836,400,0.0,0
2021-08-11,25.014999389648438,25.014999389648438,25.014999389648438,25.014999389648438,100,0.0,0
2021-08-12,25.010000228881836,25.01099967956543,25.010000228881836,25.010000228881836,300,0.0,0
2021-08-13,25.010000228881836,25.010000228881836,25.010000228881836,25.010000228881836,100,0.0,0
2021-08-16,25.010000228881836,25.014999389648438,25.0,25.014999389648438,1200,0.0,0
2021-08-17,25.0,25.014999389648438,25.0,25.014999389648438,600,0.0,0
2021-08-18,25.020000457763672,25.020000457763672,25.016000747680664,25.016000747680664,300,0.0,0
2021-08-19,25.014999389648438,25.014999389648438,25.014999389648438,25.014999389648438,600,0.0,0
2021-08-20,25.010000228881836,25.014999389648438,25.010000228881836,25.014999389648438,700,0.0,0
2021-08-23,25.0,25.014999389648438,25.0,25.014999389648438,200,0.0,0
2021-08-24,25.030000686645508,25.030000686645508,25.014999389648438,25.014999389648438,300,0.0,0
2021-08-25,25.0,25.014999389648438,25.0,25.014999389648438,500,0.0,0
2021-08-26,25.030000686645508,25.030000686645508,25.014999389648438,25.014999389648438,100,0.0,0
2021-08-27,25.010000228881836,25.014999389648438,25.010000228881836,25.014999389648438,100,0.0,0
2021-08-30,25.020000457763672,25.020000457763672,25.020000457763672,25.020000457763672,100,0.0,0
2021-08-31,25.0,25.0049991607666,25.0,25.0049991607666,800,0.0,0
2021-09-01,24.990999221801758,25.0,24.990999221801758,25.0,200,0.0,0
2021-09-02,25.010000228881836,25.010000228881836,25.0,25.0,200,0.0,0
2021-09-03,24.989999771118164,25.0049991607666,24.989999771118164,25.0049991607666,200,0.0,0
2021-09-07,25.0049991607666,25.0049991607666,25.0049991607666,25.0049991607666,100,0.0,0
2021-09-08,25.020000457763672,25.020000457763672,25.0049991607666,25.0049991607666,300,0.0,0
2021-09-09,25.009000778198242,25.009000778198242,25.0049991607666,25.0049991607666,100,0.0,0
2021-09-10,25.0,25.0049991607666,25.0,25.0049991607666,200,0.0,0
2021-09-13,25.0,25.0049991607666,25.0,25.0049991607666,1700,0.0,0
2021-09-14,25.000999450683594,25.010000228881836,25.000999450683594,25.010000228881836,200,0.0,0
2021-09-15,25.0049991607666,25.0049991607666,25.0049991607666,25.0049991607666,100,0.0,0
2021-09-16,25.0049991607666,25.0049991607666,25.0049991607666,25.0049991607666,100,0.0,0
2021-09-17,25.010000228881836,25.010000228881836,25.0049991607666,25.0049991607666,100,0.0,0
2021-09-20,25.006000518798828,25.010000228881836,25.0049991607666,25.0049991607666,600,0.0,0
2021-09-21,25.010000228881836,25.010000228881836,25.0049991607666,25.0049991607666,100,0.0,0
2021-09-22,25.010000228881836,25.014999389648438,25.010000228881836,25.014999389648438,300,0.0,0
2021-09-23,25.014999389648438,25.014999389648438,25.014999389648438,25.014999389648438,400,0.0,0
2021-09-24,25.014999389648438,25.014999389648438,25.014999389648438,25.014999389648438,100,0.0,0
2021-09-27,25.020000457763672,25.020000457763672,25.010000228881836,25.010000228881836,800,0.0,0
2021-09-28,25.01099967956543,25.030000686645508,25.01099967956543,25.020000457763672,1200,0.0,0
2021-09-29,25.024999618530273,25.024999618530273,25.024999618530273,25.024999618530273,1900,0.0,0
2021-09-30,25.020000457763672,25.020000457763672,25.010000228881836,25.010000228881836,400,0.0,0
2021-10-01,25.0,25.0,25.0,25.0,1000,0.0,0
2021-10-04,25.010000228881836,25.010000228881836,24.989999771118164,24.9950008392334,2900,0.0,0
2021-10-05,25.0,25.0,24.989999771118164,24.989999771118164,2300,0.0,0
2021-10-06,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,500,0.0,0
2021-10-07,25.0,25.0,24.9950008392334,24.9950008392334,1400,0.0,0
2021-10-08,25.0,25.0,25.0,25.0,3900,0.0,0
2021-10-11,25.0,25.0,24.9950008392334,24.9950008392334,700,0.0,0
2021-10-12,25.003000259399414,25.003000259399414,25.0,25.0,4800,0.0,0
2021-10-13,25.010000228881836,25.010000228881836,25.0,25.0,100,0.0,0
2021-10-14,25.0,25.0,25.0,25.0,100,0.0,0
2021-10-15,25.010000228881836,25.010000228881836,25.0,25.0,600,0.0,0
2021-10-18,25.007999420166016,25.010000228881836,25.0,25.0,700,0.0,0
2021-10-19,25.0,25.0,25.0,25.0,700,0.0,0
2021-10-20,25.010000228881836,25.010000228881836,25.0,25.0,100,0.0,0
2021-10-21,25.0,25.0,25.0,25.0,100,0.0,0
2021-10-22,25.010000228881836,25.010000228881836,25.0,25.0,1000,0.0,0
2021-10-25,24.989999771118164,25.0,24.989999771118164,25.0,100,0.0,0
2021-10-26,25.010000228881836,25.010000228881836,25.010000228881836,25.010000228881836,100,0.0,0
2021-10-27,25.020000457763672,25.020000457763672,25.010000228881836,25.010000228881836,600,0.0,0
2021-10-28,25.0,25.0,25.0,25.0,1100,0.0,0
2021-10-29,24.989999771118164,25.0,24.989999771118164,25.0,400,0.0,0
2021-11-01,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,100,0.0,0
2021-11-02,24.985000610351562,24.985000610351562,24.985000610351562,24.985000610351562,100,0.0,0
2021-11-03,24.979999542236328,24.989999771118164,24.979999542236328,24.989999771118164,700,0.0,0
2021-11-04,24.989999771118164,24.989999771118164,24.989999771118164,24.989999771118164,100,0.0,0
2021-11-05,24.989999771118164,25.03499984741211,24.989999771118164,25.03499984741211,1300,0.0,0
2021-11-08,25.049999237060547,25.049999237060547,25.045000076293945,25.045000076293945,200,0.0,0
2021-11-09,25.049999237060547,25.049999237060547,25.020000457763672,25.020000457763672,4300,0.0,0
2021-11-10,25.049999237060547,25.049999237060547,25.038000106811523,25.038000106811523,2900,0.0,0
2021-11-11,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,100,0.0,0
2021-11-12,25.040000915527344,25.059999465942383,25.020000457763672,25.020000457763672,2500,0.0,0
2021-11-15,25.020000457763672,25.040000915527344,25.020000457763672,25.040000915527344,500,0.0,0
