Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-11-18,28.02616846440922,30.79799021133382,24.638390526626708,27.102230072021484,62546380,0.0,0.0
1999-11-19,26.447776243862844,26.486275052055923,24.522903174274372,24.869380950927734,15234146,0.0,0.0
1999-11-22,25.44683744118615,27.102230072021484,24.676887685902805,27.102230072021484,6577870,0.0,0.0
1999-11-23,26.178297145499226,26.871252770391603,24.63839721679687,24.638397216796875,5975611,0.0,0.0
1999-11-24,24.715384411727143,25.831811791605208,24.63838845720164,25.2928466796875,4843231,0.0,0.0
1999-11-26,25.177362666486214,25.562337650896595,25.10036832658046,25.369850158691406,1729466,0.0,0.0
1999-11-29,25.254350022204388,26.139791198426106,24.984866639705416,25.947303771972656,4074751,0.0,0.0
1999-11-30,25.870310479387296,26.44777281819988,25.21585381904253,25.985803604125977,4310034,0.0,0.0
1999-12-01,25.985805636873376,26.75575548218638,25.793318175545124,26.44777488708496,2957329,0.0,0.0
1999-12-02,26.94823941938323,27.718190806447083,26.601761705814578,27.179224014282227,3069868,0.0,0.0
1999-12-03,27.67968920993215,28.141658353076547,27.29471437649843,27.410205841064453,3041629,0.0,0.0
1999-12-06,27.87218373489089,28.603634791004758,27.83368492777704,28.180164337158203,2250780,0.0,0.0
1999-12-07,28.18015958166669,28.3341482143737,27.29471673139988,27.87217903137207,2215970,0.0,0.0
1999-12-08,27.872179908395836,28.103162864724442,27.602698150238776,27.833681106567383,1887859,0.0,0.0
1999-12-09,27.87217857224465,28.295652232534113,27.87217857224465,28.21865463256836,2029057,0.0,0.0
1999-12-10,28.14166760977424,28.295659564728815,27.564205169677734,27.564205169677734,1664738,0.0,0.0
1999-12-13,28.026168823242184,28.488141310231608,27.33321502007915,28.026168823242188,4020508,0.0,0.0
1999-12-14,27.94917849653366,27.94917849653366,25.90881231288575,26.48627471923828,2328928,0.0,0.0
1999-12-15,25.870305976011956,26.062795031215682,25.254348226096578,25.677820205688477,2917766,0.0,0.0
1999-12-16,25.87030991801467,29.104099273681644,25.87030991801467,29.10409927368164,2583923,0.0,0.0
1999-12-17,28.56513991280147,29.027109184177426,27.987677502361223,28.295658111572266,3708055,0.0,0.0
1999-12-20,28.488150075276696,28.911620605466624,28.411152447167847,28.873125076293945,1196828,0.0,0.0
1999-12-21,28.757620732061476,28.757620732061476,28.33414708172453,28.7191219329834,2259448,0.0,0.0
1999-12-22,28.71912839816838,29.29659080505371,28.526640929206604,29.29659080505371,1905754,0.0,0.0
1999-12-23,29.258095116672916,30.7979948596557,29.21959630914587,30.64400291442871,2159491,0.0,0.0
1999-12-27,30.759490722765637,32.76135938482497,30.528504487386222,32.53037643432617,2029616,0.0,0.0
1999-12-28,33.41581701693814,37.881526947021484,33.223329576587666,37.881526947021484,3560007,0.0,0.0
1999-12-29,38.80546221468043,48.69931519316495,38.766966700645824,44.34910202026367,10518552,0.0,0.0
1999-12-30,46.81293568943777,49.276773199715485,45.7350055468612,48.81480407714844,6671116,0.0,0.0
1999-12-31,48.968802811698716,49.238284563748316,46.9669308596031,47.62138748168945,1931197,0.0,0.0
2000-01-03,48.50682776835054,48.62232088021528,41.500286162082155,44.34910202026367,4674353,0.0,0.0
2000-01-04,41.96226714866215,42.42423972629434,39.88340368884282,40.961334228515625,4765083,0.0,0.0
2000-01-05,40.807333855765556,40.96132577816811,37.15007579313551,38.42049026489258,5758642,0.0,0.0
2000-01-06,37.95851252498525,38.189498714165914,35.80265237556558,36.957576751708984,2534434,0.0,0.0
2000-01-07,36.38011229292945,40.614834741140044,36.341616787055386,40.03737258911133,2819626,0.0,0.0
2000-01-10,42.50121394046323,42.88618871631844,41.61577129902028,42.46271514892578,2148446,0.0,0.0
2000-01-11,42.4627160827319,42.4627160827319,40.92281694544683,41.88525390625,1855985,0.0,0.0
2000-01-12,41.88525489312465,41.88525489312465,39.45991303778027,41.03831100463867,1429874,0.0,0.0
2000-01-13,42.116250818087146,43.0016937045303,40.65334560807855,41.65428161621094,1134337,0.0,0.0
2000-01-14,41.26929755911202,42.73219915901711,41.26929755911202,42.116241455078125,1316916,0.0,0.0
2000-01-18,42.27024043727016,44.88807035511325,41.96225986725083,44.0411262512207,2101753,0.0,0.0
